"","Host","Pathogen","PathogenType","Dataset"
"1044","Allenopithecus_nigroviridis","Simian_foamy_virus","Virus","EID2"
"1045","Allenopithecus_nigroviridis","Simian_foamy_virus","Virus","Shaw"
"1046","Allenopithecus_nigroviridis","Simian_immunodeficiency_virus","Virus","Shaw"
"1047","Alouatta_belzebul","Aroa_virus","Virus","Shaw"
"1048","Alouatta_belzebul","Ascaris_elongata","Helminth","GMPD"
"1049","Alouatta_belzebul","Cuterebra_baeri","Arthropod","GMPD"
"1051","Alouatta_belzebul","Mathevotaenia_megastoma","Helminth","GMPD"
"1052","Alouatta_belzebul","Mayaro_virus","Virus","GMPD"
"1054","Alouatta_belzebul","Mayaro_virus","Virus","Shaw"
"1055","Alouatta_belzebul","Plasmodium_brasilianum","Protozoa","GMPD"
"1056","Alouatta_belzebul","Simian_foamy_virus","Virus","Shaw"
"1057","Alouatta_belzebul","Trypanosoma_minasense","Protozoa","GMPD"
"1059","Alouatta_belzebul","Trypanosoma_mycetae","Protozoa","GMPD"
"1062","Alouatta_belzebul","Yellow_fever_virus","Virus","GMPD"
"1063","Alouatta_caraya","Ancylostoma_quadridentata","Helminth","GMPD"
"1064","Alouatta_caraya","Ascaris_lumbricoides","Helminth","GMPD"
"1065","Alouatta_caraya","Balantidium_aragaoi","Protozoa","GMPD"
"1066","Alouatta_caraya","Bertiella_mucronata","Helminth","GMPD"
"1073","Alouatta_caraya","Cebidicola_semiarmatus","Arthropod","GMPD"
"1074","Alouatta_caraya","Dipetalonema_gracile","Helminth","GMPD"
"1075","Alouatta_caraya","Giardia_intestinalis","Protozoa","GMPD"
"1076","Alouatta_caraya","Giardia_intestinalis","Protozoa","EID2"
"1077","Alouatta_caraya","Longistriata_dubia","Helminth","GMPD"
"1078","Alouatta_caraya","Mathevotaenia_megastoma","Helminth","GMPD"
"1079","Alouatta_caraya","Moniezia_rugosa","Helminth","GMPD"
"1080","Alouatta_caraya","Pediculus_mjobergi","Arthropod","GMPD"
"1087","Alouatta_caraya","Plasmodium_brasilianum","Protozoa","GMPD"
"1088","Alouatta_caraya","Raillietina_demerariensis","Helminth","GMPD"
"1089","Alouatta_caraya","Retortamonas_intestinalis","Protozoa","GMPD"
"1090","Alouatta_caraya","Saint_Louis_encephalitis_virus","Virus","HP3"
"1091","Alouatta_caraya","Saint_Louis_encephalitis_virus","Virus","Shaw"
"1092","Alouatta_caraya","Sp.","Virus","GMPD"
"1093","Alouatta_caraya","Trypanosoma_cruzi","Protozoa","GMPD"
"1096","Alouatta_caraya","Trypanosoma_forestali","Protozoa","GMPD"
"1098","Alouatta_caraya","Trypanosoma_minasense","Protozoa","GMPD"
"1100","Alouatta_caraya","Trypanosoma_mycetae","Protozoa","GMPD"
"1102","Alouatta_caraya","Trypanoxyuris_callithricis","Helminth","GMPD"
"1103","Alouatta_caraya","Trypanoxyuris_minutus","Helminth","GMPD"
"1110","Alouatta_caraya","Una_virus","Virus","HP3"
"1111","Alouatta_caraya","Una_virus","Virus","Shaw"
"1112","Alouatta_caraya","Vaccinia_virus","Virus","EID2"
"1113","Alouatta_caraya","Vaccinia_virus","Virus","Shaw"
"1114","Alouatta_caraya","Yellow_fever_virus","Virus","HP3"
"1115","Alouatta_caraya","Yellow_fever_virus","Virus","GMPD"
"1120","Alouatta_caraya","Yellow_fever_virus","Virus","EID2"
"1121","Alouatta_caraya","Yellow_fever_virus","Virus","Shaw"
"1122","Alouatta_guariba","Cebidicola_semiarmatus","Arthropod","GMPD"
"1123","Alouatta_guariba","Dipetalonema_gracile","Helminth","GMPD"
"1124","Alouatta_guariba","Giardia_intestinalis","Protozoa","EID2"
"1125","Alouatta_guariba","Moniezia_rugosa","Helminth","GMPD"
"1126","Alouatta_guariba","Parabronema_bonnei","Helminth","GMPD"
"1127","Alouatta_guariba","Plasmodium_brasilianum","Protozoa","GMPD"
"1133","Alouatta_guariba","Plasmodium_simium","Protozoa","GMPD"
"1141","Alouatta_guariba","Simian_foamy_virus","Virus","Shaw"
"1142","Alouatta_guariba","Trichuris_dispar","Helminth","GMPD"
"1143","Alouatta_guariba","Trypanosoma_forestali","Protozoa","GMPD"
"1144","Alouatta_guariba","Trypanosoma_hippicum","Protozoa","GMPD"
"1145","Alouatta_guariba","Trypanosoma_lewisi","Protozoa","EID2"
"1146","Alouatta_guariba","Trypanosoma_minasense","Protozoa","GMPD"
"1147","Alouatta_guariba","Trypanosoma_mycetae","Protozoa","GMPD"
"1148","Alouatta_guariba","Trypanosoma_venezuelense","Protozoa","GMPD"
"1149","Alouatta_guariba","Trypanoxyuris_minutus","Helminth","GMPD"
"1150","Alouatta_guariba","Yellow_fever_virus","Virus","GMPD"
"1152","Alouatta_guariba","Yellow_fever_virus","Virus","Shaw"
"1153","Alouatta_nigerrima","Saint_Louis_encephalitis_virus","Virus","Shaw"
"1154","Alouatta_palliata","Ascaris_lumbricoides","Helminth","GMPD"
"1155","Alouatta_palliata","Chromobacterium_violaceum","Bacteria","Shaw"
"1156","Alouatta_palliata","Controrchis_biliophilus","Helminth","GMPD"
"1169","Alouatta_palliata","Cuterebra_baeri","Arthropod","GMPD"
"1186","Alouatta_palliata","Cuterebra_baeri","Arthropod","EID2"
"1187","Alouatta_palliata","Dermatobia_hominis","Arthropod","GMPD"
"1188","Alouatta_palliata","Leishmania_mexicana","Protozoa","GMPD"
"1189","Alouatta_palliata","Listrocarpus_alouattae","Arthropod","GMPD"
"1193","Alouatta_palliata","Mansonella_marmosetae","Helminth","GMPD"
"1194","Alouatta_palliata","Parabronema_bonnei","Helminth","GMPD"
"1195","Alouatta_palliata","Plasmodium_brasilianum","Protozoa","GMPD"
"1199","Alouatta_palliata","Plasmodium_simium","Protozoa","GMPD"
"1200","Alouatta_palliata","Prosthenorchis_elegans","Helminth","GMPD"
"1201","Alouatta_palliata","Raillietina_demerariensis","Helminth","GMPD"
"1202","Alouatta_palliata","Squamanema_bonnei","Helminth","GMPD"
"1203","Alouatta_palliata","Trypanosoma_cruzi","Protozoa","GMPD"
"1204","Alouatta_palliata","Trypanosoma_mycetae","Protozoa","GMPD"
"1205","Alouatta_palliata","Trypanoxyuris_minutus","Helminth","GMPD"
"1217","Alouatta_palliata","Vesicular_stomatitis_Indiana_virus","Virus","HP3"
"1218","Alouatta_palliata","Yellow_fever_virus","Virus","HP3"
"1219","Alouatta_palliata","Yellow_fever_virus","Virus","GMPD"
"1220","Alouatta_pigra","Controrchis_biliophilus","Helminth","GMPD"
"1239","Alouatta_pigra","Entamoeba_coli","Protozoa","GMPD"
"1240","Alouatta_pigra","Giardia_intestinalis","Protozoa","GMPD"
"1241","Alouatta_pigra","Leishmania_mexicana","Protozoa","GMPD"
"1244","Alouatta_pigra","Mansonella_marmosetae","Helminth","GMPD"
"1245","Alouatta_pigra","Mayaro_virus","Virus","GMPD"
"1247","Alouatta_pigra","Mayaro_virus","Virus","Shaw"
"1248","Alouatta_pigra","Saint_Louis_encephalitis_virus","Virus","HP3"
"1249","Alouatta_pigra","Saint_Louis_encephalitis_virus","Virus","GMPD"
"1250","Alouatta_pigra","Salmonella_enterica","Bacteria","GMPD"
"1254","Alouatta_pigra","Trypanosoma_cruzi","Protozoa","GMPD"
"1257","Alouatta_pigra","Trypanosoma_minasense","Protozoa","GMPD"
"1258","Alouatta_pigra","Trypanosoma_mycetae","Protozoa","GMPD"
"1259","Alouatta_pigra","Trypanoxyuris_minutus","Helminth","GMPD"
"1270","Alouatta_pigra","Vesicular_stomatitis_Indiana_virus","Virus","HP3"
"1271","Alouatta_pigra","Yellow_fever_virus","Virus","GMPD"
"1272","Alouatta_seniculus","Alouattalges_corbeti","Arthropod","GMPD"
"1273","Alouatta_seniculus","Amblyomma_cajennense","Arthropod","GMPD"
"1274","Alouatta_seniculus","Ascaris_lumbricoides","Helminth","GMPD"
"1275","Alouatta_seniculus","Blastocystis_hominis","Protozoa","GMPD"
"1276","Alouatta_seniculus","Bunyamwera_orthobunyavirus","Virus","GMPD"
"1277","Alouatta_seniculus","Cebidicola_extrarius","Arthropod","GMPD"
"1278","Alouatta_seniculus","Cebidicola_semiarmatus","Arthropod","GMPD"
"1279","Alouatta_seniculus","Chilomastix_mesnili","Protozoa","GMPD"
"1280","Alouatta_seniculus","Cochliomyia_hominivorax","Arthropod","GMPD"
"1281","Alouatta_seniculus","Controrchis_biliophilus","Helminth","GMPD"
"1282","Alouatta_seniculus","Cuterebra_baeri","Arthropod","GMPD"
"1283","Alouatta_seniculus","Dipetalonema_gracile","Helminth","GMPD"
"1284","Alouatta_seniculus","Filariopsis_usper","Helminth","GMPD"
"1285","Alouatta_seniculus","Iodamoeba_butschlii","Protozoa","GMPD"
"1286","Alouatta_seniculus","Manzanilla_orthobunyavirus","Virus","Shaw"
"1287","Alouatta_seniculus","Manzanilla_virus","Virus","EID2"
"1288","Alouatta_seniculus","Mayaro_virus","Virus","HP3"
"1289","Alouatta_seniculus","Mayaro_virus","Virus","GMPD"
"1292","Alouatta_seniculus","Mayaro_virus","Virus","Shaw"
"1293","Alouatta_seniculus","Parabronema_bonnei","Helminth","GMPD"
"1294","Alouatta_seniculus","Physaloptera_dilatata","Helminth","GMPD"
"1295","Alouatta_seniculus","Plasmodium_brasilianum","Protozoa","GMPD"
"1303","Alouatta_seniculus","Plasmodium_brasilianum","Protozoa","EID2"
"1304","Alouatta_seniculus","Plasmodium_falciparum","Protozoa","GMPD"
"1305","Alouatta_seniculus","Plasmodium_simium","Protozoa","GMPD"
"1306","Alouatta_seniculus","Plasmodium_vivax","Protozoa","GMPD"
"1309","Alouatta_seniculus","Raillietina_demerariensis","Helminth","GMPD"
"1312","Alouatta_seniculus","Simbu_orthobunyavirus","Virus","GMPD"
"1313","Alouatta_seniculus","Simian_foamy_virus","Virus","Shaw"
"1314","Alouatta_seniculus","Toxoplasma_gondii","Protozoa","GMPD"
"1316","Alouatta_seniculus","Trichuris_dispar","Helminth","GMPD"
"1317","Alouatta_seniculus","Trichuris_trichiura","Helminth","GMPD"
"1318","Alouatta_seniculus","Trypanosoma_cruzi","Protozoa","GMPD"
"1320","Alouatta_seniculus","Trypanosoma_hippicum","Protozoa","GMPD"
"1321","Alouatta_seniculus","Trypanosoma_lambrechti","Protozoa","GMPD"
"1324","Alouatta_seniculus","Trypanosoma_minasense","Protozoa","GMPD"
"1326","Alouatta_seniculus","Trypanosoma_mycetae","Protozoa","GMPD"
"1328","Alouatta_seniculus","Trypanosoma_venezuelense","Protozoa","GMPD"
"1329","Alouatta_seniculus","Trypanoxyuris_minutus","Helminth","GMPD"
"1333","Alouatta_seniculus","Yellow_fever_virus","Virus","GMPD"
"1334","Alouatta_seniculus","Yellow_fever_virus","Virus","EID2"
"1335","Alouatta_seniculus","Yellow_fever_virus","Virus","Shaw"
"1336","Alticola_argentatus","Tick-borne_encephalitis_virus","Virus","Shaw"
"1337","Ammospermophilus_nelsoni","Main_Drain_orthobunyavirus","Virus","Shaw"
"1338","Ammospermophilus_nelsoni","Modoc_virus","Virus","HP3"
"1339","Ammospermophilus_nelsoni","Saint_Louis_encephalitis_virus","Virus","HP3"
"1340","Ammospermophilus_nelsoni","Saint_Louis_encephalitis_virus","Virus","Shaw"
"1341","Ammospermophilus_nelsoni","Western_equine_encephalitis_virus","Virus","HP3"
"1342","Ammospermophilus_nelsoni","Western_equine_encephalitis_virus","Virus","Shaw"
"1343","Ammotragus_lervia","Alcelaphine_gammaherpesvirus_1","Virus","GMPD"
"1344","Ammotragus_lervia","Bluetongue_virus","Virus","HP3"
"1345","Ammotragus_lervia","Bluetongue_virus","Virus","Shaw"
"1346","Ammotragus_lervia","Bovine_alphaherpesvirus_1","Virus","HP3"
"1347","Ammotragus_lervia","Bovine_viral_diarrhea_virus_1","Virus","Shaw"
"1348","Ammotragus_lervia","Chlamydia_abortus","Bacteria","Shaw"
"1349","Ammotragus_lervia","Chlamydia_abortus","Bacteria","GMPD"
"1350","Ammotragus_lervia","Neospora_caninum","Protozoa","GMPD"
"1351","Ammotragus_lervia","Streptococcus_equi","Bacteria","Shaw"
"1352","Anoura_caudifer","Rabies_lyssavirus","Virus","Shaw"
"1353","Anoura_geoffroyi","Bimiti_orthobunyavirus","Virus","Shaw"
"1354","Anoura_geoffroyi","Bimiti_virus","Virus","HP3"
"1355","Anoura_geoffroyi","Catu_orthobunyavirus","Virus","Shaw"
"1356","Anoura_geoffroyi","Catu_virus","Virus","HP3"
"1357","Anoura_geoffroyi","Dengue_virus","Virus","HP3"
"1358","Anoura_geoffroyi","Dengue_virus","Virus","Shaw"
"1359","Anoura_geoffroyi","Guama_orthobunyavirus","Virus","Shaw"
"1360","Anoura_geoffroyi","Guama_virus","Virus","HP3"
"1361","Anoura_geoffroyi","Ilheus_virus","Virus","HP3"
"1362","Anoura_geoffroyi","Ilheus_virus","Virus","Shaw"
"1363","Anoura_geoffroyi","Rabies_lyssavirus","Virus","Shaw"
"1364","Anoura_geoffroyi","Rio_Bravo_virus","Virus","HP3"
"1365","Anoura_geoffroyi","Rio_Bravo_virus","Virus","Shaw"
"1366","Anoura_geoffroyi","Saint_Louis_encephalitis_virus","Virus","HP3"
"1367","Anoura_geoffroyi","Saint_Louis_encephalitis_virus","Virus","Shaw"
"1368","Anoura_geoffroyi","Tamana_bat_virus","Virus","HP3"
"1369","Antechinus_flavipes","Escherichia_coli","Bacteria","EID2"
"1370","Antechinus_stuartii","Tetrabothriostrongylus_mackerrasae","Helminth","EID2"
"1371","Antidorcas_marsupialis","Agriostomum_equidentatum","Helminth","GMPD"
"1376","Antidorcas_marsupialis","Akabane_virus","Virus","Shaw"
"1377","Antidorcas_marsupialis","Amblyomma_hebraeum","Arthropod","GMPD"
"1379","Antidorcas_marsupialis","Amblyomma_marmoreum","Arthropod","GMPD"
"1381","Antidorcas_marsupialis","Bacillus_anthracis","Bacteria","GMPD"
"1382","Antidorcas_marsupialis","Bacillus_anthracis","Bacteria","Shaw"
"1383","Antidorcas_marsupialis","Bluetongue_virus","Virus","Shaw"
"1384","Antidorcas_marsupialis","Bovine_ephemeral_fever_virus","Virus","Shaw"
"1385","Antidorcas_marsupialis","Bovine_respirovirus_3","Virus","Shaw"
"1386","Antidorcas_marsupialis","Bovine_viral_diarrhea_virus_1","Virus","HP3"
"1387","Antidorcas_marsupialis","Bovine_viral_diarrhea_virus_1","Virus","Shaw"
"1388","Antidorcas_marsupialis","Bronchonema_magna","Helminth","GMPD"
"1392","Antidorcas_marsupialis","Chlamydia_abortus","Bacteria","Shaw"
"1393","Antidorcas_marsupialis","Cooperia_rotundispiculum","Helminth","GMPD"
"1394","Antidorcas_marsupialis","Cooperioides_antidorca","Helminth","GMPD"
"1401","Antidorcas_marsupialis","Crimean-Congo_hemorrhagic_fever_orthonairovirus","Virus","GMPD"
"1402","Antidorcas_marsupialis","Crimean-Congo_hemorrhagic_fever_orthonairovirus","Virus","Shaw"
"1403","Antidorcas_marsupialis","Crimean-Congo_hemorrhagic_fever_orthonairovirus","Virus","HP3"
"1404","Antidorcas_marsupialis","Damalinia_antidorcus","Arthropod","GMPD"
"1407","Antidorcas_marsupialis","Ehrlichia_ruminantium","Bacteria","Shaw"
"1408","Antidorcas_marsupialis","Foot-and-mouth_disease_virus","Virus","HP3"
"1409","Antidorcas_marsupialis","Foot-and-mouth_disease_virus","Virus","Shaw"
"1410","Antidorcas_marsupialis","Haemonchus_bedfordi","Helminth","GMPD"
"1413","Antidorcas_marsupialis","Haemonchus_contortus","Helminth","GMPD"
"1414","Antidorcas_marsupialis","Hippobosca_rufipes","Arthropod","GMPD"
"1417","Antidorcas_marsupialis","Hyalomma_marginatum","Arthropod","GMPD"
"1418","Antidorcas_marsupialis","Hyalomma_truncatum","Arthropod","GMPD"
"1419","Antidorcas_marsupialis","Identified_to_genus","Virus","GMPD"
"1420","Antidorcas_marsupialis","Impalaia_nudicollis","Helminth","GMPD"
"1421","Antidorcas_marsupialis","Ixodes_rubicundus","Arthropod","GMPD"
"1422","Antidorcas_marsupialis","Linognathus_antidorcitis","Arthropod","GMPD"
"1425","Antidorcas_marsupialis","Linognathus_armatus","Arthropod","GMPD"
"1428","Antidorcas_marsupialis","Linognathus_bedfordi","Arthropod","GMPD"
"1431","Antidorcas_marsupialis","Linognathus_digitalis","Arthropod","GMPD"
"1434","Antidorcas_marsupialis","Linognathus_euchore","Arthropod","GMPD"
"1437","Antidorcas_marsupialis","Lipoptena_sepiacea","Arthropod","GMPD"
"1440","Antidorcas_marsupialis","Longistrongylus_albifrontis","Helminth","GMPD"
"1441","Antidorcas_marsupialis","Longistrongylus_curvispiculum","Helminth","GMPD"
"1444","Antidorcas_marsupialis","Longistrongylus_namaquensis","Helminth","GMPD"
"1445","Antidorcas_marsupialis","Longistrongylus_sabie","Helminth","GMPD"
"1448","Antidorcas_marsupialis","Lumpy_skin_disease_virus","Virus","HP3"
"1449","Antidorcas_marsupialis","Lumpy_skin_disease_virus","Virus","EID2"
"1450","Antidorcas_marsupialis","Lumpy_skin_disease_virus","Virus","Shaw"
"1451","Antidorcas_marsupialis","Nematodirus_spathiger","Helminth","GMPD"
"1456","Antidorcas_marsupialis","Oesophagostomum_africanum","Helminth","GMPD"
"1459","Antidorcas_marsupialis","Ostertagia_ostertagi","Helminth","GMPD"
"1461","Antidorcas_marsupialis","Paracooperia_serrata","Helminth","GMPD"
"1468","Antidorcas_marsupialis","Rhinoestrus_antidorcitis","Arthropod","GMPD"
"1472","Antidorcas_marsupialis","Rhinoestrus_vanzyli","Arthropod","GMPD"
"1475","Antidorcas_marsupialis","Rhipicephalus_decoloratus","Arthropod","GMPD"
"1478","Antidorcas_marsupialis","Rhipicephalus_evertsi","Arthropod","GMPD"
"1482","Antidorcas_marsupialis","Rhipicephalus_exophthalmos","Arthropod","GMPD"
"1484","Antidorcas_marsupialis","Rhipicephalus_glabroscutatus","Arthropod","GMPD"
"1486","Antidorcas_marsupialis","Rhipicephalus_neumanni","Arthropod","GMPD"
"1488","Antidorcas_marsupialis","Rift_Valley_fever_virus","Virus","Shaw"
"1489","Antidorcas_marsupialis","Rift_Valley_fever_virus","Virus","HP3"
"1490","Antidorcas_marsupialis","Sarcocystis_gazellae","Protozoa","GMPD"
"1491","Antidorcas_marsupialis","Sarcocystis_woodhousei","Protozoa","GMPD"
"1492","Antidorcas_marsupialis","Teladorsagia_hamata","Helminth","GMPD"
"1496","Antidorcas_marsupialis","Trichostrongylus_colubriformis","Helminth","GMPD"
"1499","Antidorcas_marsupialis","Trichostrongylus_deflexus","Helminth","GMPD"
"1500","Antidorcas_marsupialis","Trichostrongylus_falculatus","Helminth","GMPD"
"1508","Antidorcas_marsupialis","Trichostrongylus_minor","Helminth","GMPD"
"1511","Antilocapra_americana","Alcelaphine_gammaherpesvirus_1","Virus","GMPD"
"1512","Antilocapra_americana","Anaplasma_marginale","Bacteria","Shaw"
"1513","Antilocapra_americana","Bluetongue_virus","Virus","HP3"
"1514","Antilocapra_americana","Bluetongue_virus","Virus","GMPD"
"1525","Antilocapra_americana","Bluetongue_virus","Virus","Shaw"
"1526","Antilocapra_americana","Bovine_alphaherpesvirus_1","Virus","GMPD"
"1527","Antilocapra_americana","Bovine_alphaherpesvirus_1","Virus","Shaw"
"1528","Antilocapra_americana","Bovine_orthopneumovirus","Virus","GMPD"
"1533","Antilocapra_americana","Bovine_orthopneumovirus","Virus","Shaw"
"1534","Antilocapra_americana","Bovine_respirovirus_3","Virus","HP3"
"1535","Antilocapra_americana","Bovine_respirovirus_3","Virus","GMPD"
"1536","Antilocapra_americana","Bovine_respirovirus_3","Virus","Shaw"
"1537","Antilocapra_americana","Bovine_viral_diarrhea_virus_1","Virus","HP3"
"1538","Antilocapra_americana","Bovine_viral_diarrhea_virus_1","Virus","GMPD"
"1540","Antilocapra_americana","Bovine_viral_diarrhea_virus_1","Virus","Shaw"
"1541","Antilocapra_americana","Chlamydia_psittaci","Bacteria","GMPD"
"1542","Antilocapra_americana","Corynebacterium_pseudotuberculosis","Bacteria","Shaw"
"1543","Antilocapra_americana","Epizootic_hemorrhagic_disease_virus","Virus","HP3"
"1544","Antilocapra_americana","Epizootic_hemorrhagic_disease_virus","Virus","GMPD"
"1553","Antilocapra_americana","Epizootic_hemorrhagic_disease_virus","Virus","Shaw"
"1554","Antilocapra_americana","Fusobacterium_necrophorum","Bacteria","Shaw"
"1555","Antilocapra_americana","Human_respirovirus_3","Virus","GMPD"
"1558","Antilocapra_americana","Mannheimia_haemolytica","Bacteria","GMPD"
"1560","Antilocapra_americana","Mannheimia_haemolytica","Bacteria","Shaw"
"1561","Antilocapra_americana","New_Jersey_vesiculovirus","Virus","GMPD"
"1563","Antilocapra_americana","New_Jersey_vesiculovirus","Virus","Shaw"
"1564","Antilocapra_americana","Pasteurella_multocida","Bacteria","GMPD"
"1568","Antilocapra_americana","Pasteurella_multocida","Bacteria","Shaw"
"1569","Antilocapra_americana","Pilobolus_kleinii","Fungus","EID2"
"1570","Antilocapra_americana","Saint_Louis_encephalitis_virus","Virus","HP3"
"1571","Antilocapra_americana","Saint_Louis_encephalitis_virus","Virus","Shaw"
"1572","Antilocapra_americana","Toxascaris_leonina","Helminth","GMPD"
"1573","Antilocapra_americana","Toxoplasma_gondii","Protozoa","GMPD"
"1574","Antilocapra_americana","Trichostrongylus_axei","Helminth","EID2"
"1575","Antilocapra_americana","Trueperella_pyogenes","Bacteria","Shaw"
"1576","Antilocapra_americana","Vesicular_stomatitis_Indiana_virus","Virus","HP3"
"1577","Antilope_cervicapra","Amblyomma_americanum","Arthropod","GMPD"
"1580","Antilope_cervicapra","Bluetongue_virus","Virus","HP3"
"1581","Antilope_cervicapra","Bluetongue_virus","Virus","Shaw"
"1582","Antilope_cervicapra","Coxiella_burnetii","Bacteria","Shaw"
"1583","Antilope_cervicapra","Damalinia_balanicus","Arthropod","GMPD"
"1586","Antilope_cervicapra","Damalinia_cornutus","Arthropod","GMPD"
"1589","Antilope_cervicapra","Dermacentor_albipictus","Arthropod","GMPD"
"1592","Antilope_cervicapra","Epizootic_hemorrhagic_disease_virus","Virus","HP3"
"1593","Antilope_cervicapra","Equid_alphaherpesvirus_1","Virus","Shaw"
"1594","Antilope_cervicapra","Equid_alphaherpesvirus_1","Virus","EID2"
"1595","Antilope_cervicapra","Foot-and-mouth_disease_virus","Virus","HP3"
"1596","Antilope_cervicapra","Foot-and-mouth_disease_virus","Virus","Shaw"
